group,subject,date,team,round,RT,Report,stage,ID.number,PlayerNo,Condition,HighEffort,LowEffort,Order,ShortPartnership,LongPartnership,Double,Age,Gender,H.Hexaco,E.Hexaco,X.Hexaco,A.Hexaco,C.Hexaco,O.Hexaco,SoMi,Study,Continent,Effort,Partnership
17,5,2018_9_26_11_43_4,3,26,5.66,3,1,13251,First Mover,Collaborative,0,1,Mirror,1,0,0,NA,1,5.3,4,4.3,4.1,4.5,5.1,2.25,Humanities,Europe,Low Effort,Short Partnership
17,7,2018_9_26_11_42_42,4,26,5.12,5,1,22548,First Mover,Collaborative,0,1,Mirror,1,0,0,22,1,2.8,3.8,5.4,4,4.3,4,2,Economics,Asia,Low Effort,Short Partnership
17,9,2018_9_26_11_42_45,5,26,7.97,5,1,21889,First Mover,Collaborative,0,1,Mirror,1,0,0,33,0,4.2,5.4,4.6,4.3,3.9,4.2,2.3333333333333335,Economics,Asia,Low Effort,Short Partnership
17,1,2018_9_26_11_43_11,1,27,2.49,1,1,21139,First Mover,Collaborative,0,1,Mirror,1,0,0,19,0,4.7,4,4.3,4.5,4.7,5.2,2,Business,Asia,Low Effort,Short Partnership
17,3,2018_9_26_11_43_9,2,27,7.45,1,1,21846,First Mover,Collaborative,0,1,Mirror,1,0,0,22,1,4,4,4,4.2,4,4.2,2.75,Business,Asia,Low Effort,Short Partnership
17,5,2018_9_26_11_43_33,3,27,5.2,4,1,13251,First Mover,Collaborative,0,1,Mirror,1,0,0,NA,1,5.3,4,4.3,4.1,4.5,5.1,2.25,Humanities,Europe,Low Effort,Short Partnership
17,7,2018_9_26_11_43_23,4,27,4.03,5,1,22548,First Mover,Collaborative,0,1,Mirror,1,0,0,22,1,2.8,3.8,5.4,4,4.3,4,2,Economics,Asia,Low Effort,Short Partnership
17,9,2018_9_26_11_43_31,5,27,16.06,3,1,21889,First Mover,Collaborative,0,1,Mirror,1,0,1,33,0,4.2,5.4,4.6,4.3,3.9,4.2,2.3333333333333335,Economics,Asia,Low Effort,Short Partnership
17,1,2018_9_26_11_44_41,1,28,5.42,3,1,21139,First Mover,Collaborative,1,0,Mirror,1,0,0,19,0,4.7,4,4.3,4.5,4.7,5.2,2,Business,Asia,High Effort,Short Partnership
17,3,2018_9_26_11_45_6,2,28,4.77,1,1,21846,First Mover,Collaborative,1,0,Mirror,1,0,0,22,1,4,4,4,4.2,4,4.2,2.75,Business,Asia,High Effort,Short Partnership
17,5,2018_9_26_11_45_35,3,28,11.78,4,1,13251,First Mover,Collaborative,1,0,Mirror,1,0,0,NA,1,5.3,4,4.3,4.1,4.5,5.1,2.25,Humanities,Europe,High Effort,Short Partnership
17,7,2018_9_26_11_44_58,4,28,7.08,5,1,22548,First Mover,Collaborative,1,0,Mirror,1,0,0,22,1,2.8,3.8,5.4,4,4.3,4,2,Economics,Asia,High Effort,Short Partnership
17,9,2018_9_26_11_45_5,5,28,6.33,3,1,21889,First Mover,Collaborative,1,0,Mirror,1,0,1,33,0,4.2,5.4,4.6,4.3,3.9,4.2,2.3333333333333335,Economics,Asia,High Effort,Short Partnership
17,1,2018_9_26_11_45_18,1,29,2.07,1,1,21139,First Mover,Collaborative,1,0,Mirror,1,0,1,19,0,4.7,4,4.3,4.5,4.7,5.2,2,Business,Asia,High Effort,Short Partnership
17,3,2018_9_26_11_45_36,2,29,3.32,5,1,21846,First Mover,Collaborative,1,0,Mirror,1,0,1,22,1,4,4,4,4.2,4,4.2,2.75,Business,Asia,High Effort,Short Partnership
17,5,2018_9_26_11_46_7,3,29,6.85,5,1,13251,First Mover,Collaborative,1,0,Mirror,1,0,0,NA,1,5.3,4,4.3,4.1,4.5,5.1,2.25,Humanities,Europe,High Effort,Short Partnership
17,7,2018_9_26_11_45_44,4,29,13.61,5,1,22548,First Mover,Collaborative,1,0,Mirror,1,0,0,22,1,2.8,3.8,5.4,4,4.3,4,2,Economics,Asia,High Effort,Short Partnership
17,9,2018_9_26_11_45_47,5,29,9.29,4,1,21889,First Mover,Collaborative,1,0,Mirror,1,0,0,33,0,4.2,5.4,4.6,4.3,3.9,4.2,2.3333333333333335,Economics,Asia,High Effort,Short Partnership
17,1,2018_9_26_11_45_44,1,30,2.05,5,1,21139,First Mover,Collaborative,1,0,Mirror,1,0,1,19,0,4.7,4,4.3,4.5,4.7,5.2,2,Business,Asia,High Effort,Short Partnership
17,3,2018_9_26_11_46_14,2,30,6.4,2,1,21846,First Mover,Collaborative,1,0,Mirror,1,0,0,22,1,4,4,4,4.2,4,4.2,2.75,Business,Asia,High Effort,Short Partnership
17,5,2018_9_26_11_46_49,3,30,5.58,2,1,13251,First Mover,Collaborative,1,0,Mirror,1,0,0,NA,1,5.3,4,4.3,4.1,4.5,5.1,2.25,Humanities,Europe,High Effort,Short Partnership
17,7,2018_9_26_11_46_16,4,30,6.21,6,1,22548,First Mover,Collaborative,1,0,Mirror,1,0,1,22,1,2.8,3.8,5.4,4,4.3,4,2,Economics,Asia,High Effort,Short Partnership
17,9,2018_9_26_11_46_20,5,30,8.67,3,1,21889,First Mover,Collaborative,1,0,Mirror,1,0,0,33,0,4.2,5.4,4.6,4.3,3.9,4.2,2.3333333333333335,Economics,Asia,High Effort,Short Partnership
17,1,2018_9_26_11_47_52,1,31,6.82,5,1,21139,First Mover,Collaborative,1,0,Mirror,1,0,0,19,0,4.7,4,4.3,4.5,4.7,5.2,2,Business,Asia,High Effort,Short Partnership
17,3,2018_9_26_11_47_52,2,31,5.68,2,1,21846,First Mover,Collaborative,1,0,Mirror,1,0,1,22,1,4,4,4,4.2,4,4.2,2.75,Business,Asia,High Effort,Short Partnership
17,5,2018_9_26_11_48_8,3,31,8.37,2,1,13251,First Mover,Collaborative,1,0,Mirror,1,0,1,NA,1,5.3,4,4.3,4.1,4.5,5.1,2.25,Humanities,Europe,High Effort,Short Partnership
17,7,2018_9_26_11_48_7,4,31,6.57,5,1,22548,First Mover,Collaborative,1,0,Mirror,1,0,0,22,1,2.8,3.8,5.4,4,4.3,4,2,Economics,Asia,High Effort,Short Partnership
17,9,2018_9_26_11_48_10,5,31,8.89,3,1,21889,First Mover,Collaborative,1,0,Mirror,1,0,0,33,0,4.2,5.4,4.6,4.3,3.9,4.2,2.3333333333333335,Economics,Asia,High Effort,Short Partnership
17,1,2018_9_26_11_48_26,1,32,3.87,6,1,21139,First Mover,Collaborative,1,0,Mirror,1,0,0,19,0,4.7,4,4.3,4.5,4.7,5.2,2,Business,Asia,High Effort,Short Partnership
17,3,2018_9_26_11_48_25,2,32,9.45,6,1,21846,First Mover,Collaborative,1,0,Mirror,1,0,1,22,1,4,4,4,4.2,4,4.2,2.75,Business,Asia,High Effort,Short Partnership
17,5,2018_9_26_11_48_37,3,32,7.96,3,1,13251,First Mover,Collaborative,1,0,Mirror,1,0,0,NA,1,5.3,4,4.3,4.1,4.5,5.1,2.25,Humanities,Europe,High Effort,Short Partnership
17,7,2018_9_26_11_48_40,4,32,6.83,5,1,22548,First Mover,Collaborative,1,0,Mirror,1,0,0,22,1,2.8,3.8,5.4,4,4.3,4,2,Economics,Asia,High Effort,Short Partnership
17,9,2018_9_26_11_48_46,5,32,6.99,4,1,21889,First Mover,Collaborative,1,0,Mirror,1,0,0,33,0,4.2,5.4,4.6,4.3,3.9,4.2,2.3333333333333335,Economics,Asia,High Effort,Short Partnership
17,1,2018_9_26_11_49_1,1,33,4.76,1,1,21139,First Mover,Collaborative,1,0,Mirror,1,0,0,19,0,4.7,4,4.3,4.5,4.7,5.2,2,Business,Asia,High Effort,Short Partnership
17,3,2018_9_26_11_48_57,2,33,12.73,6,1,21846,First Mover,Collaborative,1,0,Mirror,1,0,0,22,1,4,4,4,4.2,4,4.2,2.75,Business,Asia,High Effort,Short Partnership
17,5,2018_9_26_11_49_20,3,33,7.61,3,1,13251,First Mover,Collaborative,1,0,Mirror,1,0,0,NA,1,5.3,4,4.3,4.1,4.5,5.1,2.25,Humanities,Europe,High Effort,Short Partnership
17,7,2018_9_26_11_49_5,4,33,2.52,5,1,22548,First Mover,Collaborative,1,0,Mirror,1,0,1,22,1,2.8,3.8,5.4,4,4.3,4,2,Economics,Asia,High Effort,Short Partnership
17,9,2018_9_26_11_49_20,5,33,8.23,4,1,21889,First Mover,Collaborative,1,0,Mirror,1,0,0,33,0,4.2,5.4,4.6,4.3,3.9,4.2,2.3333333333333335,Economics,Asia,High Effort,Short Partnership
17,1,2018_9_26_11_50_43,1,34,5.63,5,1,21139,First Mover,Collaborative,1,0,Mirror,1,0,0,19,0,4.7,4,4.3,4.5,4.7,5.2,2,Business,Asia,High Effort,Short Partnership
17,3,2018_9_26_11_50_43,2,34,6.87,5,1,21846,First Mover,Collaborative,1,0,Mirror,1,0,1,22,1,4,4,4,4.2,4,4.2,2.75,Business,Asia,High Effort,Short Partnership
17,5,2018_9_26_11_50_43,3,34,7.74,5,1,13251,First Mover,Collaborative,1,0,Mirror,1,0,0,NA,1,5.3,4,4.3,4.1,4.5,5.1,2.25,Humanities,Europe,High Effort,Short Partnership
17,7,2018_9_26_11_50_46,4,34,8.66,5,1,22548,First Mover,Collaborative,1,0,Mirror,1,0,1,22,1,2.8,3.8,5.4,4,4.3,4,2,Economics,Asia,High Effort,Short Partnership
17,9,2018_9_26_11_50_44,5,34,5.9,1,1,21889,First Mover,Collaborative,1,0,Mirror,1,0,0,33,0,4.2,5.4,4.6,4.3,3.9,4.2,2.3333333333333335,Economics,Asia,High Effort,Short Partnership
17,1,2018_9_26_11_51_22,1,35,4.51,5,1,21139,First Mover,Collaborative,1,0,Mirror,1,0,0,19,0,4.7,4,4.3,4.5,4.7,5.2,2,Business,Asia,High Effort,Short Partnership
17,3,2018_9_26_11_51_21,2,35,5.92,1,1,21846,First Mover,Collaborative,1,0,Mirror,1,0,0,22,1,4,4,4,4.2,4,4.2,2.75,Business,Asia,High Effort,Short Partnership
17,5,2018_9_26_11_51_14,3,35,7.47,5,1,13251,First Mover,Collaborative,1,0,Mirror,1,0,0,NA,1,5.3,4,4.3,4.1,4.5,5.1,2.25,Humanities,Europe,High Effort,Short Partnership
17,7,2018_9_26_11_51_16,4,35,3.45,5,1,22548,First Mover,Collaborative,1,0,Mirror,1,0,1,22,1,2.8,3.8,5.4,4,4.3,4,2,Economics,Asia,High Effort,Short Partnership
17,9,2018_9_26_11_51_25,5,35,5.95,5,1,21889,First Mover,Collaborative,1,0,Mirror,1,0,1,33,0,4.2,5.4,4.6,4.3,3.9,4.2,2.3333333333333335,Economics,Asia,High Effort,Short Partnership
17,1,2018_9_26_11_51_49,1,36,3.74,5,1,21139,First Mover,Collaborative,1,0,Mirror,1,0,0,19,0,4.7,4,4.3,4.5,4.7,5.2,2,Business,Asia,High Effort,Short Partnership
17,3,2018_9_26_11_51_49,2,36,5.2,6,1,21846,First Mover,Collaborative,1,0,Mirror,1,0,0,22,1,4,4,4,4.2,4,4.2,2.75,Business,Asia,High Effort,Short Partnership
17,5,2018_9_26_11_51_44,3,36,5.07,2,1,13251,First Mover,Collaborative,1,0,Mirror,1,0,0,NA,1,5.3,4,4.3,4.1,4.5,5.1,2.25,Humanities,Europe,High Effort,Short Partnership
17,7,2018_9_26_11_51_51,4,36,3.67,5,1,22548,First Mover,Collaborative,1,0,Mirror,1,0,0,22,1,2.8,3.8,5.4,4,4.3,4,2,Economics,Asia,High Effort,Short Partnership
17,9,2018_9_26_11_51_56,5,36,10.71,2,1,21889,First Mover,Collaborative,1,0,Mirror,1,0,0,33,0,4.2,5.4,4.6,4.3,3.9,4.2,2.3333333333333335,Economics,Asia,High Effort,Short Partnership
18,1,2018_9_26_14_17_45,1,1,10.86,5,1,22621,First Mover,Collaborative,0,1,Mirror,0,1,0,18,1,4.4,3.5,4.5,5.1,4.4,3.1,2.6666666666666665,Science,Europe,Low Effort,Long Partnership
18,3,2018_9_26_14_14_48,2,1,6.76,5,1,22633,First Mover,Collaborative,0,1,Mirror,0,1,0,20,1,5,4.9,3.4,5,4.7,4.4,2.75,Economics,Asia,Low Effort,Long Partnership
18,5,2018_9_26_14_15_36,3,1,7.78,5,1,22594,First Mover,Collaborative,0,1,Mirror,0,1,1,27,0,3.8,3.9,4.1,4.1,3.5,4.1,2.3333333333333335,Economics,Asia,Low Effort,Long Partnership
18,1,2018_9_26_14_20_13,1,2,5.77,4,1,22621,First Mover,Collaborative,0,1,Mirror,0,1,0,18,1,4.4,3.5,4.5,5.1,4.4,3.1,2.6666666666666665,Science,Europe,Low Effort,Long Partnership
18,3,2018_9_26_14_21_35,2,2,2.5,6,1,22633,First Mover,Collaborative,0,1,Mirror,0,1,1,20,1,5,4.9,3.4,5,4.7,4.4,2.75,Economics,Asia,Low Effort,Long Partnership
18,5,2018_9_26_14_18_54,3,2,5.05,6,1,22594,First Mover,Collaborative,0,1,Mirror,0,1,0,27,0,3.8,3.9,4.1,4.1,3.5,4.1,2.3333333333333335,Economics,Asia,Low Effort,Long Partnership
18,1,2018_9_26_14_20_51,1,3,7.37,6,1,22621,First Mover,Collaborative,0,1,Mirror,0,1,0,18,1,4.4,3.5,4.5,5.1,4.4,3.1,2.6666666666666665,Science,Europe,Low Effort,Long Partnership
18,3,2018_9_26_14_22_5,2,3,2.5,1,1,22633,First Mover,Collaborative,0,1,Mirror,0,1,1,20,1,5,4.9,3.4,5,4.7,4.4,2.75,Economics,Asia,Low Effort,Long Partnership
18,5,2018_9_26_14_19_22,3,3,4.49,5,1,22594,First Mover,Collaborative,0,1,Mirror,0,1,0,27,0,3.8,3.9,4.1,4.1,3.5,4.1,2.3333333333333335,Economics,Asia,Low Effort,Long Partnership
18,1,2018_9_26_14_21_46,1,4,6.34,2,1,22621,First Mover,Collaborative,0,1,Mirror,0,1,0,18,1,4.4,3.5,4.5,5.1,4.4,3.1,2.6666666666666665,Science,Europe,Low Effort,Long Partnership
18,3,2018_9_26_14_22_53,2,4,3.48,3,1,22633,First Mover,Collaborative,0,1,Mirror,0,1,0,20,1,5,4.9,3.4,5,4.7,4.4,2.75,Economics,Asia,Low Effort,Long Partnership
18,5,2018_9_26_14_20_12,3,4,6.59,6,1,22594,First Mover,Collaborative,0,1,Mirror,0,1,0,27,0,3.8,3.9,4.1,4.1,3.5,4.1,2.3333333333333335,Economics,Asia,Low Effort,Long Partnership
18,1,2018_9_26_14_22_12,1,5,3.22,3,1,22621,First Mover,Collaborative,0,1,Mirror,0,1,0,18,1,4.4,3.5,4.5,5.1,4.4,3.1,2.6666666666666665,Science,Europe,Low Effort,Long Partnership
18,3,2018_9_26_14_23_25,2,5,1.68,1,1,22633,First Mover,Collaborative,0,1,Mirror,0,1,1,20,1,5,4.9,3.4,5,4.7,4.4,2.75,Economics,Asia,Low Effort,Long Partnership
18,5,2018_9_26_14_20_39,3,5,3.5,5,1,22594,First Mover,Collaborative,0,1,Mirror,0,1,1,27,0,3.8,3.9,4.1,4.1,3.5,4.1,2.3333333333333335,Economics,Asia,Low Effort,Long Partnership
18,1,2018_9_26_14_22_39,1,6,2.67,4,1,22621,First Mover,Collaborative,0,1,Mirror,0,1,0,18,1,4.4,3.5,4.5,5.1,4.4,3.1,2.6666666666666665,Science,Europe,Low Effort,Long Partnership
18,3,2018_9_26_14_23_55,2,6,2.9,2,1,22633,First Mover,Collaborative,0,1,Mirror,0,1,0,20,1,5,4.9,3.4,5,4.7,4.4,2.75,Economics,Asia,Low Effort,Long Partnership
18,5,2018_9_26_14_21_5,3,6,2.71,5,1,22594,First Mover,Collaborative,0,1,Mirror,0,1,0,27,0,3.8,3.9,4.1,4.1,3.5,4.1,2.3333333333333335,Economics,Asia,Low Effort,Long Partnership
18,1,2018_9_26_14_23_22,1,7,2.18,5,1,22621,First Mover,Collaborative,0,1,Mirror,0,1,0,18,1,4.4,3.5,4.5,5.1,4.4,3.1,2.6666666666666665,Science,Europe,Low Effort,Long Partnership
18,3,2018_9_26_14_24_45,2,7,7.26,2,1,22633,First Mover,Collaborative,0,1,Mirror,0,1,0,20,1,5,4.9,3.4,5,4.7,4.4,2.75,Economics,Asia,Low Effort,Long Partnership
18,5,2018_9_26_14_21_51,3,7,3.19,4,1,22594,First Mover,Collaborative,0,1,Mirror,0,1,0,27,0,3.8,3.9,4.1,4.1,3.5,4.1,2.3333333333333335,Economics,Asia,Low Effort,Long Partnership
18,1,2018_9_26_14_23_52,1,8,3.2,2,1,22621,First Mover,Collaborative,0,1,Mirror,0,1,0,18,1,4.4,3.5,4.5,5.1,4.4,3.1,2.6666666666666665,Science,Europe,Low Effort,Long Partnership
18,3,2018_9_26_14_25_9,2,8,2.61,4,1,22633,First Mover,Collaborative,0,1,Mirror,0,1,0,20,1,5,4.9,3.4,5,4.7,4.4,2.75,Economics,Asia,Low Effort,Long Partnership
18,5,2018_9_26_14_22_17,3,8,2.08,5,1,22594,First Mover,Collaborative,0,1,Mirror,0,1,0,27,0,3.8,3.9,4.1,4.1,3.5,4.1,2.3333333333333335,Economics,Asia,Low Effort,Long Partnership
18,1,2018_9_26_14_24_20,1,9,4.6,5,1,22621,First Mover,Collaborative,0,1,Mirror,0,1,0,18,1,4.4,3.5,4.5,5.1,4.4,3.1,2.6666666666666665,Science,Europe,Low Effort,Long Partnership
18,3,2018_9_26_14_25_33,2,9,1.59,6,1,22633,First Mover,Collaborative,0,1,Mirror,0,1,0,20,1,5,4.9,3.4,5,4.7,4.4,2.75,Economics,Asia,Low Effort,Long Partnership
18,5,2018_9_26_14_22_39,3,9,2.5,6,1,22594,First Mover,Collaborative,0,1,Mirror,0,1,1,27,0,3.8,3.9,4.1,4.1,3.5,4.1,2.3333333333333335,Economics,Asia,Low Effort,Long Partnership
18,1,2018_9_26_14_26_30,1,10,4.66,2,1,22621,First Mover,Collaborative,1,0,Mirror,0,1,0,18,1,4.4,3.5,4.5,5.1,4.4,3.1,2.6666666666666665,Science,Europe,High Effort,Long Partnership
18,3,2018_9_26_14_27_3,2,10,2.93,6,1,22633,First Mover,Collaborative,1,0,Mirror,0,1,0,20,1,5,4.9,3.4,5,4.7,4.4,2.75,Economics,Asia,High Effort,Long Partnership
18,5,2018_9_26_14_26_32,3,10,4.06,2,1,22594,First Mover,Collaborative,1,0,Mirror,0,1,1,27,0,3.8,3.9,4.1,4.1,3.5,4.1,2.3333333333333335,Economics,Asia,High Effort,Long Partnership
18,1,2018_9_26_14_26_58,1,11,4.98,6,1,22621,First Mover,Collaborative,1,0,Mirror,0,1,0,18,1,4.4,3.5,4.5,5.1,4.4,3.1,2.6666666666666665,Science,Europe,High Effort,Long Partnership
18,3,2018_9_26_14_27_29,2,11,2.22,6,1,22633,First Mover,Collaborative,1,0,Mirror,0,1,0,20,1,5,4.9,3.4,5,4.7,4.4,2.75,Economics,Asia,High Effort,Long Partnership
18,5,2018_9_26_14_27_32,3,11,3.03,4,1,22594,First Mover,Collaborative,1,0,Mirror,0,1,0,27,0,3.8,3.9,4.1,4.1,3.5,4.1,2.3333333333333335,Economics,Asia,High Effort,Long Partnership
18,1,2018_9_26_14_27_24,1,12,2.77,3,1,22621,First Mover,Collaborative,1,0,Mirror,0,1,0,18,1,4.4,3.5,4.5,5.1,4.4,3.1,2.6666666666666665,Science,Europe,High Effort,Long Partnership
18,3,2018_9_26_14_27_52,2,12,1.69,4,1,22633,First Mover,Collaborative,1,0,Mirror,0,1,0,20,1,5,4.9,3.4,5,4.7,4.4,2.75,Economics,Asia,High Effort,Long Partnership
18,5,2018_9_26_14_28_7,3,12,3.61,4,1,22594,First Mover,Collaborative,1,0,Mirror,0,1,1,27,0,3.8,3.9,4.1,4.1,3.5,4.1,2.3333333333333335,Economics,Asia,High Effort,Long Partnership
18,1,2018_9_26_14_28_22,1,13,4.27,5,1,22621,First Mover,Collaborative,1,0,Mirror,0,1,0,18,1,4.4,3.5,4.5,5.1,4.4,3.1,2.6666666666666665,Science,Europe,High Effort,Long Partnership
18,3,2018_9_26_14_28_41,2,13,1.86,1,1,22633,First Mover,Collaborative,1,0,Mirror,0,1,0,20,1,5,4.9,3.4,5,4.7,4.4,2.75,Economics,Asia,High Effort,Long Partnership
18,5,2018_9_26_14_29_6,3,13,3.7,6,1,22594,First Mover,Collaborative,1,0,Mirror,0,1,0,27,0,3.8,3.9,4.1,4.1,3.5,4.1,2.3333333333333335,Economics,Asia,High Effort,Long Partnership
18,1,2018_9_26_14_28_45,1,14,2.97,1,1,22621,First Mover,Collaborative,1,0,Mirror,0,1,0,18,1,4.4,3.5,4.5,5.1,4.4,3.1,2.6666666666666665,Science,Europe,High Effort,Long Partnership
18,3,2018_9_26_14_29_9,2,14,1.71,3,1,22633,First Mover,Collaborative,1,0,Mirror,0,1,0,20,1,5,4.9,3.4,5,4.7,4.4,2.75,Economics,Asia,High Effort,Long Partnership
18,5,2018_9_26_14_29_40,3,14,3.12,3,1,22594,First Mover,Collaborative,1,0,Mirror,0,1,0,27,0,3.8,3.9,4.1,4.1,3.5,4.1,2.3333333333333335,Economics,Asia,High Effort,Long Partnership
18,1,2018_9_26_14_29_18,1,15,6.08,6,1,22621,First Mover,Collaborative,1,0,Mirror,0,1,0,18,1,4.4,3.5,4.5,5.1,4.4,3.1,2.6666666666666665,Science,Europe,High Effort,Long Partnership
18,3,2018_9_26_14_29_34,2,15,2.53,3,1,22633,First Mover,Collaborative,1,0,Mirror,0,1,0,20,1,5,4.9,3.4,5,4.7,4.4,2.75,Economics,Asia,High Effort,Long Partnership
18,5,2018_9_26_14_30_14,3,15,5.89,5,1,22594,First Mover,Collaborative,1,0,Mirror,0,1,0,27,0,3.8,3.9,4.1,4.1,3.5,4.1,2.3333333333333335,Economics,Asia,High Effort,Long Partnership
18,1,2018_9_26_14_30_17,1,16,4.67,5,1,22621,First Mover,Collaborative,1,0,Mirror,0,1,0,18,1,4.4,3.5,4.5,5.1,4.4,3.1,2.6666666666666665,Science,Europe,High Effort,Long Partnership
18,3,2018_9_26_14_30_31,2,16,4.87,5,1,22633,First Mover,Collaborative,1,0,Mirror,0,1,0,20,1,5,4.9,3.4,5,4.7,4.4,2.75,Economics,Asia,High Effort,Long Partnership
18,5,2018_9_26_14_31_10,3,16,4.94,3,1,22594,First Mover,Collaborative,1,0,Mirror,0,1,0,27,0,3.8,3.9,4.1,4.1,3.5,4.1,2.3333333333333335,Economics,Asia,High Effort,Long Partnership
18,1,2018_9_26_14_30_42,1,17,2.82,3,1,22621,First Mover,Collaborative,1,0,Mirror,0,1,0,18,1,4.4,3.5,4.5,5.1,4.4,3.1,2.6666666666666665,Science,Europe,High Effort,Long Partnership
18,3,2018_9_26_14_30_50,2,17,1.49,3,1,22633,First Mover,Collaborative,1,0,Mirror,0,1,0,20,1,5,4.9,3.4,5,4.7,4.4,2.75,Economics,Asia,High Effort,Long Partnership
18,5,2018_9_26_14_31_43,3,17,3.12,6,1,22594,First Mover,Collaborative,1,0,Mirror,0,1,1,27,0,3.8,3.9,4.1,4.1,3.5,4.1,2.3333333333333335,Economics,Asia,High Effort,Long Partnership
18,1,2018_9_26_14_31_10,1,18,5.47,1,1,22621,First Mover,Collaborative,1,0,Mirror,0,1,0,18,1,4.4,3.5,4.5,5.1,4.4,3.1,2.6666666666666665,Science,Europe,High Effort,Long Partnership
18,3,2018_9_26_14_31_18,2,18,2.72,2,1,22633,First Mover,Collaborative,1,0,Mirror,0,1,0,20,1,5,4.9,3.4,5,4.7,4.4,2.75,Economics,Asia,High Effort,Long Partnership
18,5,2018_9_26_14_32_16,3,18,3.31,4,1,22594,First Mover,Collaborative,1,0,Mirror,0,1,1,27,0,3.8,3.9,4.1,4.1,3.5,4.1,2.3333333333333335,Economics,Asia,High Effort,Long Partnership
18,1,2018_9_26_14_32_14,1,19,2.77,3,1,22621,First Mover,Collaborative,0,1,Mirror,1,0,0,18,1,4.4,3.5,4.5,5.1,4.4,3.1,2.6666666666666665,Science,Europe,Low Effort,Short Partnership
18,3,2018_9_26_14_32_16,2,19,6.5,5,1,22633,First Mover,Collaborative,0,1,Mirror,1,0,0,20,1,5,4.9,3.4,5,4.7,4.4,2.75,Economics,Asia,Low Effort,Short Partnership
18,5,2018_9_26_14_33_33,3,19,5.09,4,1,22594,First Mover,Collaborative,0,1,Mirror,1,0,0,27,0,3.8,3.9,4.1,4.1,3.5,4.1,2.3333333333333335,Economics,Asia,Low Effort,Short Partnership
18,1,2018_9_26_14_32_45,1,20,2.55,5,1,22621,First Mover,Collaborative,0,1,Mirror,1,0,0,18,1,4.4,3.5,4.5,5.1,4.4,3.1,2.6666666666666665,Science,Europe,Low Effort,Short Partnership
18,3,2018_9_26_14_33_15,2,20,2.73,5,1,22633,First Mover,Collaborative,0,1,Mirror,1,0,0,20,1,5,4.9,3.4,5,4.7,4.4,2.75,Economics,Asia,Low Effort,Short Partnership
18,5,2018_9_26_14_34_3,3,20,3.46,4,1,22594,First Mover,Collaborative,0,1,Mirror,1,0,0,27,0,3.8,3.9,4.1,4.1,3.5,4.1,2.3333333333333335,Economics,Asia,Low Effort,Short Partnership
18,1,2018_9_26_14_33_15,1,21,5.55,6,1,22621,First Mover,Collaborative,0,1,Mirror,1,0,1,18,1,4.4,3.5,4.5,5.1,4.4,3.1,2.6666666666666665,Science,Europe,Low Effort,Short Partnership
18,3,2018_9_26_14_33_56,2,21,6.83,6,1,22633,First Mover,Collaborative,0,1,Mirror,1,0,1,20,1,5,4.9,3.4,5,4.7,4.4,2.75,Economics,Asia,Low Effort,Short Partnership
18,5,2018_9_26_14_34_32,3,21,1.64,6,1,22594,First Mover,Collaborative,0,1,Mirror,1,0,0,27,0,3.8,3.9,4.1,4.1,3.5,4.1,2.3333333333333335,Economics,Asia,Low Effort,Short Partnership
18,1,2018_9_26_14_35_41,1,22,13.04,5,1,22621,First Mover,Collaborative,0,1,Mirror,1,0,0,18,1,4.4,3.5,4.5,5.1,4.4,3.1,2.6666666666666665,Science,Europe,Low Effort,Short Partnership
18,3,2018_9_26_14_35_35,2,22,7.15,6,1,22633,First Mover,Collaborative,0,1,Mirror,1,0,0,20,1,5,4.9,3.4,5,4.7,4.4,2.75,Economics,Asia,Low Effort,Short Partnership
18,5,2018_9_26_14_35_28,3,22,3.75,6,1,22594,First Mover,Collaborative,0,1,Mirror,1,0,0,27,0,3.8,3.9,4.1,4.1,3.5,4.1,2.3333333333333335,Economics,Asia,Low Effort,Short Partnership
18,1,2018_9_26_14_36_13,1,23,4.11,3,1,22621,First Mover,Collaborative,0,1,Mirror,1,0,0,18,1,4.4,3.5,4.5,5.1,4.4,3.1,2.6666666666666665,Science,Europe,Low Effort,Short Partnership
18,3,2018_9_26_14_36_3,2,23,2.18,4,1,22633,First Mover,Collaborative,0,1,Mirror,1,0,0,20,1,5,4.9,3.4,5,4.7,4.4,2.75,Economics,Asia,Low Effort,Short Partnership
18,5,2018_9_26_14_35_54,3,23,2.1,3,1,22594,First Mover,Collaborative,0,1,Mirror,1,0,0,27,0,3.8,3.9,4.1,4.1,3.5,4.1,2.3333333333333335,Economics,Asia,Low Effort,Short Partnership
18,1,2018_9_26_14_36_46,1,24,6.69,5,1,22621,First Mover,Collaborative,0,1,Mirror,1,0,1,18,1,4.4,3.5,4.5,5.1,4.4,3.1,2.6666666666666665,Science,Europe,Low Effort,Short Partnership
18,3,2018_9_26_14_36_37,2,24,6.66,5,1,22633,First Mover,Collaborative,0,1,Mirror,1,0,0,20,1,5,4.9,3.4,5,4.7,4.4,2.75,Economics,Asia,Low Effort,Short Partnership
18,5,2018_9_26_14_36_18,3,24,1.51,2,1,22594,First Mover,Collaborative,0,1,Mirror,1,0,0,27,0,3.8,3.9,4.1,4.1,3.5,4.1,2.3333333333333335,Economics,Asia,Low Effort,Short Partnership
