group,subject,date,team,round,RT,Report,stage,ID.number,PlayerNo,Condition,HighEffort,LowEffort,Order,ShortPartnership,LongPartnership,Double,Age,Gender,H.Hexaco,E.Hexaco,X.Hexaco,A.Hexaco,C.Hexaco,O.Hexaco,SoMi,Study,Continent
17,10,2018_9_26_11_32_38,1,15,4.18,4,2,21661,Second Mover,Collaborative,1,0,Mirror,0,1,0,20,1,2.8,4.8,3.5,3.2,3,4.1,2.6666666666666665,Business,Europe
17,2,2018_9_26_11_33_8,2,15,10.54,5,2,22634,Second Mover,Collaborative,1,0,Mirror,0,1,0,24,0,4.3,3.7,4.2,3.7,3.6,5.3,3,Business,Asia
17,3,2018_9_26_11_32_52,2,15,6.32,2,1,21846,First Mover,Collaborative,1,0,Mirror,0,1,0,22,1,4,4,4,4.2,4,4.2,2.75,Business,Asia
17,4,2018_9_26_11_32_45,3,15,1.85,2,2,18991,Second Mover,Collaborative,1,0,Mirror,0,1,1,21,1,4.3,4.2,4.8,4.6,5,5.1,2.5,Economics,Europe
17,5,2018_9_26_11_32_37,3,15,10.65,2,1,13251,First Mover,Collaborative,1,0,Mirror,0,1,1,NA,1,5.3,4,4.3,4.1,4.5,5.1,2.25,Humanities,Europe
17,6,2018_9_26_11_33_31,4,15,2.81,6,2,22687,Second Mover,Collaborative,1,0,Mirror,0,1,0,22,1,3.8,4.8,4.2,4.4,3.9,4.2,2.6666666666666665,Science,Asia
17,7,2018_9_26_11_33_19,4,15,7.22,5,1,22548,First Mover,Collaborative,1,0,Mirror,0,1,0,22,1,2.8,3.8,5.4,4,4.3,4,2,Economics,Asia
17,8,2018_9_26_11_33_13,5,15,1.19,5,2,20543,Second Mover,Collaborative,1,0,Mirror,0,1,0,21,1,4,4.1,4.5,4.3,4.6,4.8,2.75,Science,Asia
17,9,2018_9_26_11_33_2,5,15,4.33,1,1,21889,First Mover,Collaborative,1,0,Mirror,0,1,0,33,0,4.2,5.4,4.6,4.3,3.9,4.2,2.3333333333333335,Economics,Asia
17,1,2018_9_26_11_33_23,1,16,5.33,2,1,21139,First Mover,Collaborative,1,0,Mirror,0,1,0,19,0,4.7,4,4.3,4.5,4.7,5.2,2,Business,Asia
17,10,2018_9_26_11_33_32,1,16,3.61,4,2,21661,Second Mover,Collaborative,1,0,Mirror,0,1,0,20,1,2.8,4.8,3.5,3.2,3,4.1,2.6666666666666665,Business,Europe
17,2,2018_9_26_11_34_13,2,16,8.62,3,2,22634,Second Mover,Collaborative,1,0,Mirror,0,1,0,24,0,4.3,3.7,4.2,3.7,3.6,5.3,3,Business,Asia
17,3,2018_9_26_11_34_0,2,16,5.81,1,1,21846,First Mover,Collaborative,1,0,Mirror,0,1,0,22,1,4,4,4,4.2,4,4.2,2.75,Business,Asia
17,4,2018_9_26_11_33_52,3,16,6.72,5,2,18991,Second Mover,Collaborative,1,0,Mirror,0,1,0,21,1,4.3,4.2,4.8,4.6,5,5.1,2.5,Economics,Europe
17,5,2018_9_26_11_33_36,3,16,8.5,1,1,13251,First Mover,Collaborative,1,0,Mirror,0,1,0,NA,1,5.3,4,4.3,4.1,4.5,5.1,2.25,Humanities,Europe
17,6,2018_9_26_11_34_37,4,16,2.6,5,2,22687,Second Mover,Collaborative,1,0,Mirror,0,1,0,22,1,3.8,4.8,4.2,4.4,3.9,4.2,2.6666666666666665,Science,Asia
17,7,2018_9_26_11_34_22,4,16,7.89,6,1,22548,First Mover,Collaborative,1,0,Mirror,0,1,0,22,1,2.8,3.8,5.4,4,4.3,4,2,Economics,Asia
17,8,2018_9_26_11_34_24,5,16,4.63,6,2,20543,Second Mover,Collaborative,1,0,Mirror,0,1,0,21,1,4,4.1,4.5,4.3,4.6,4.8,2.75,Science,Asia
17,9,2018_9_26_11_34_7,5,16,7.15,5,1,21889,First Mover,Collaborative,1,0,Mirror,0,1,0,33,0,4.2,5.4,4.6,4.3,3.9,4.2,2.3333333333333335,Economics,Asia
17,1,2018_9_26_11_33_48,1,17,2.1,1,1,21139,First Mover,Collaborative,1,0,Mirror,0,1,0,19,0,4.7,4,4.3,4.5,4.7,5.2,2,Business,Asia
17,10,2018_9_26_11_33_54,1,17,2.61,5,2,21661,Second Mover,Collaborative,1,0,Mirror,0,1,0,20,1,2.8,4.8,3.5,3.2,3,4.1,2.6666666666666665,Business,Europe
17,2,2018_9_26_11_34_49,2,17,8.91,4,2,22634,Second Mover,Collaborative,1,0,Mirror,0,1,0,24,0,4.3,3.7,4.2,3.7,3.6,5.3,3,Business,Asia
17,3,2018_9_26_11_34_35,2,17,4.68,5,1,21846,First Mover,Collaborative,1,0,Mirror,0,1,0,22,1,4,4,4,4.2,4,4.2,2.75,Business,Asia
17,4,2018_9_26_11_34_22,3,17,2.61,2,2,18991,Second Mover,Collaborative,1,0,Mirror,0,1,1,21,1,4.3,4.2,4.8,4.6,5,5.1,2.5,Economics,Europe
17,5,2018_9_26_11_34_12,3,17,6.6,2,1,13251,First Mover,Collaborative,1,0,Mirror,0,1,1,NA,1,5.3,4,4.3,4.1,4.5,5.1,2.25,Humanities,Europe
17,6,2018_9_26_11_35_16,4,17,10.99,5,2,22687,Second Mover,Collaborative,1,0,Mirror,0,1,1,22,1,3.8,4.8,4.2,4.4,3.9,4.2,2.6666666666666665,Science,Asia
17,7,2018_9_26_11_34_58,4,17,8.73,5,1,22548,First Mover,Collaborative,1,0,Mirror,0,1,1,22,1,2.8,3.8,5.4,4,4.3,4,2,Economics,Asia
17,8,2018_9_26_11_35_7,5,17,7.08,3,2,20543,Second Mover,Collaborative,1,0,Mirror,0,1,0,21,1,4,4.1,4.5,4.3,4.6,4.8,2.75,Science,Asia
17,9,2018_9_26_11_34_54,5,17,6.48,4,1,21889,First Mover,Collaborative,1,0,Mirror,0,1,0,33,0,4.2,5.4,4.6,4.3,3.9,4.2,2.3333333333333335,Economics,Asia
17,1,2018_9_26_11_34_10,1,18,4.06,4,1,21139,First Mover,Collaborative,1,0,Mirror,0,1,0,19,0,4.7,4,4.3,4.5,4.7,5.2,2,Business,Asia
17,10,2018_9_26_11_34_23,1,18,4.43,6,2,21661,Second Mover,Collaborative,1,0,Mirror,0,1,0,20,1,2.8,4.8,3.5,3.2,3,4.1,2.6666666666666665,Business,Europe
17,2,2018_9_26_11_35_24,2,18,8.17,6,2,22634,Second Mover,Collaborative,1,0,Mirror,0,1,0,24,0,4.3,3.7,4.2,3.7,3.6,5.3,3,Business,Asia
17,3,2018_9_26_11_35_9,2,18,6.89,4,1,21846,First Mover,Collaborative,1,0,Mirror,0,1,0,22,1,4,4,4,4.2,4,4.2,2.75,Business,Asia
17,4,2018_9_26_11_34_51,3,18,2.58,5,2,18991,Second Mover,Collaborative,1,0,Mirror,0,1,0,21,1,4.3,4.2,4.8,4.6,5,5.1,2.5,Economics,Europe
17,5,2018_9_26_11_34_42,3,18,5.87,4,1,13251,First Mover,Collaborative,1,0,Mirror,0,1,0,NA,1,5.3,4,4.3,4.1,4.5,5.1,2.25,Humanities,Europe
17,6,2018_9_26_11_35_58,4,18,5.67,1,2,22687,Second Mover,Collaborative,1,0,Mirror,0,1,0,22,1,3.8,4.8,4.2,4.4,3.9,4.2,2.6666666666666665,Science,Asia
17,7,2018_9_26_11_35_40,4,18,9.68,6,1,22548,First Mover,Collaborative,1,0,Mirror,0,1,0,22,1,2.8,3.8,5.4,4,4.3,4,2,Economics,Asia
17,8,2018_9_26_11_35_41,5,18,2.61,4,2,20543,Second Mover,Collaborative,1,0,Mirror,0,1,1,21,1,4,4.1,4.5,4.3,4.6,4.8,2.75,Science,Asia
17,9,2018_9_26_11_35_28,5,18,4.81,4,1,21889,First Mover,Collaborative,1,0,Mirror,0,1,1,33,0,4.2,5.4,4.6,4.3,3.9,4.2,2.3333333333333335,Economics,Asia
17,1,2018_9_26_11_35_30,1,19,7.39,1,1,21139,First Mover,Collaborative,0,1,Mirror,1,0,0,19,0,4.7,4,4.3,4.5,4.7,5.2,2,Business,Asia
17,10,2018_9_26_11_35_40,1,19,2.67,6,2,21661,Second Mover,Collaborative,0,1,Mirror,1,0,0,20,1,2.8,4.8,3.5,3.2,3,4.1,2.6666666666666665,Business,Europe
17,2,2018_9_26_11_36_48,2,19,7.42,4,2,22634,Second Mover,Collaborative,0,1,Mirror,1,0,0,24,0,4.3,3.7,4.2,3.7,3.6,5.3,3,Business,Asia
17,3,2018_9_26_11_36_22,2,19,6.92,6,1,21846,First Mover,Collaborative,0,1,Mirror,1,0,0,22,1,4,4,4,4.2,4,4.2,2.75,Business,Asia
17,4,2018_9_26_11_36_29,3,19,6.31,4,2,18991,Second Mover,Collaborative,0,1,Mirror,1,0,0,21,1,4.3,4.2,4.8,4.6,5,5.1,2.5,Economics,Europe
17,5,2018_9_26_11_36_18,3,19,8.77,6,1,13251,First Mover,Collaborative,0,1,Mirror,1,0,0,NA,1,5.3,4,4.3,4.1,4.5,5.1,2.25,Humanities,Europe
17,6,2018_9_26_11_37_17,4,19,2.84,5,2,22687,Second Mover,Collaborative,0,1,Mirror,1,0,0,22,1,3.8,4.8,4.2,4.4,3.9,4.2,2.6666666666666665,Science,Asia
17,7,2018_9_26_11_36_51,4,19,6.68,4,1,22548,First Mover,Collaborative,0,1,Mirror,1,0,0,22,1,2.8,3.8,5.4,4,4.3,4,2,Economics,Asia
17,8,2018_9_26_11_37_31,5,19,7.42,6,2,20543,Second Mover,Collaborative,0,1,Mirror,1,0,0,21,1,4,4.1,4.5,4.3,4.6,4.8,2.75,Science,Asia
17,9,2018_9_26_11_37_18,5,19,6.27,1,1,21889,First Mover,Collaborative,0,1,Mirror,1,0,0,33,0,4.2,5.4,4.6,4.3,3.9,4.2,2.3333333333333335,Economics,Asia
17,1,2018_9_26_11_36_27,1,20,33.57,2,1,21139,First Mover,Collaborative,0,1,Mirror,1,0,0,19,0,4.7,4,4.3,4.5,4.7,5.2,2,Business,Asia
17,10,2018_9_26_11_36_35,1,20,2.3,5,2,21661,Second Mover,Collaborative,0,1,Mirror,1,0,0,20,1,2.8,4.8,3.5,3.2,3,4.1,2.6666666666666665,Business,Europe
17,2,2018_9_26_11_37_28,2,20,10.76,3,2,22634,Second Mover,Collaborative,0,1,Mirror,1,0,0,24,0,4.3,3.7,4.2,3.7,3.6,5.3,3,Business,Asia
17,3,2018_9_26_11_37_10,2,20,6.5,1,1,21846,First Mover,Collaborative,0,1,Mirror,1,0,0,22,1,4,4,4,4.2,4,4.2,2.75,Business,Asia
17,4,2018_9_26_11_36_59,3,20,3.67,2,2,18991,Second Mover,Collaborative,0,1,Mirror,1,0,0,21,1,4.3,4.2,4.8,4.6,5,5.1,2.5,Economics,Europe
17,5,2018_9_26_11_36_50,3,20,6.47,3,1,13251,First Mover,Collaborative,0,1,Mirror,1,0,0,NA,1,5.3,4,4.3,4.1,4.5,5.1,2.25,Humanities,Europe
17,6,2018_9_26_11_37_56,4,20,2.92,1,2,22687,Second Mover,Collaborative,0,1,Mirror,1,0,0,22,1,3.8,4.8,4.2,4.4,3.9,4.2,2.6666666666666665,Science,Asia
17,7,2018_9_26_11_37_41,4,20,6.76,4,1,22548,First Mover,Collaborative,0,1,Mirror,1,0,0,22,1,2.8,3.8,5.4,4,4.3,4,2,Economics,Asia
17,8,2018_9_26_11_38_5,5,20,1.1,5,2,20543,Second Mover,Collaborative,0,1,Mirror,1,0,0,21,1,4,4.1,4.5,4.3,4.6,4.8,2.75,Science,Asia
17,9,2018_9_26_11_37_58,5,20,12.68,1,1,21889,First Mover,Collaborative,0,1,Mirror,1,0,0,33,0,4.2,5.4,4.6,4.3,3.9,4.2,2.3333333333333335,Economics,Asia
17,1,2018_9_26_11_36_50,1,21,3.7,2,1,21139,First Mover,Collaborative,0,1,Mirror,1,0,0,19,0,4.7,4,4.3,4.5,4.7,5.2,2,Business,Asia
17,10,2018_9_26_11_37_6,1,21,3.46,4,2,21661,Second Mover,Collaborative,0,1,Mirror,1,0,0,20,1,2.8,4.8,3.5,3.2,3,4.1,2.6666666666666665,Business,Europe
17,2,2018_9_26_11_37_58,2,21,4.63,1,2,22634,Second Mover,Collaborative,0,1,Mirror,1,0,0,24,0,4.3,3.7,4.2,3.7,3.6,5.3,3,Business,Asia
17,3,2018_9_26_11_37_47,2,21,5.43,4,1,21846,First Mover,Collaborative,0,1,Mirror,1,0,0,22,1,4,4,4,4.2,4,4.2,2.75,Business,Asia
17,4,2018_9_26_11_37_29,3,21,2.03,2,2,18991,Second Mover,Collaborative,0,1,Mirror,1,0,0,21,1,4.3,4.2,4.8,4.6,5,5.1,2.5,Economics,Europe
17,5,2018_9_26_11_37_22,3,21,6.19,6,1,13251,First Mover,Collaborative,0,1,Mirror,1,0,0,NA,1,5.3,4,4.3,4.1,4.5,5.1,2.25,Humanities,Europe
17,6,2018_9_26_11_38_23,4,21,4.18,1,2,22687,Second Mover,Collaborative,0,1,Mirror,1,0,0,22,1,3.8,4.8,4.2,4.4,3.9,4.2,2.6666666666666665,Science,Asia
17,7,2018_9_26_11_38_12,4,21,4.72,6,1,22548,First Mover,Collaborative,0,1,Mirror,1,0,0,22,1,2.8,3.8,5.4,4,4.3,4,2,Economics,Asia
17,8,2018_9_26_11_38_53,5,21,8.19,3,2,20543,Second Mover,Collaborative,0,1,Mirror,1,0,0,21,1,4,4.1,4.5,4.3,4.6,4.8,2.75,Science,Asia
17,9,2018_9_26_11_38_39,5,21,6.77,6,1,21889,First Mover,Collaborative,0,1,Mirror,1,0,0,33,0,4.2,5.4,4.6,4.3,3.9,4.2,2.3333333333333335,Economics,Asia
17,1,2018_9_26_11_39_38,1,22,6.2,3,1,21139,First Mover,Collaborative,0,1,Mirror,1,0,0,19,0,4.7,4,4.3,4.5,4.7,5.2,2,Business,Asia
17,8,2018_9_26_11_39_51,1,22,6.37,6,2,20543,Second Mover,Collaborative,0,1,Mirror,1,0,0,21,1,4,4.1,4.5,4.3,4.6,4.8,2.75,Science,Asia
17,3,2018_9_26_11_39_34,2,22,6.19,3,1,21846,First Mover,Collaborative,0,1,Mirror,1,0,0,22,1,4,4,4,4.2,4,4.2,2.75,Business,Asia
17,10,2018_9_26_11_39_56,2,22,4.87,6,2,21661,Second Mover,Collaborative,0,1,Mirror,1,0,0,20,1,2.8,4.8,3.5,3.2,3,4.1,2.6666666666666665,Business,Europe
17,2,2018_9_26_11_39_56,3,22,8.74,5,2,22634,Second Mover,Collaborative,0,1,Mirror,1,0,1,24,0,4.3,3.7,4.2,3.7,3.6,5.3,3,Business,Asia
17,5,2018_9_26_11_39_42,3,22,7.57,5,1,13251,First Mover,Collaborative,0,1,Mirror,1,0,1,NA,1,5.3,4,4.3,4.1,4.5,5.1,2.25,Humanities,Europe
17,4,2018_9_26_11_39_48,4,22,2.12,2,2,18991,Second Mover,Collaborative,0,1,Mirror,1,0,0,21,1,4.3,4.2,4.8,4.6,5,5.1,2.5,Economics,Europe
17,7,2018_9_26_11_39_36,4,22,5.62,6,1,22548,First Mover,Collaborative,0,1,Mirror,1,0,0,22,1,2.8,3.8,5.4,4,4.3,4,2,Economics,Asia
17,6,2018_9_26_11_40_0,5,22,4.82,4,2,22687,Second Mover,Collaborative,0,1,Mirror,1,0,0,22,1,3.8,4.8,4.2,4.4,3.9,4.2,2.6666666666666665,Science,Asia
17,9,2018_9_26_11_39_48,5,22,7.02,2,1,21889,First Mover,Collaborative,0,1,Mirror,1,0,0,33,0,4.2,5.4,4.6,4.3,3.9,4.2,2.3333333333333335,Economics,Asia
17,1,2018_9_26_11_40_5,1,23,3.26,3,1,21139,First Mover,Collaborative,0,1,Mirror,1,0,1,19,0,4.7,4,4.3,4.5,4.7,5.2,2,Business,Asia
17,8,2018_9_26_11_40_12,1,23,1.36,3,2,20543,Second Mover,Collaborative,0,1,Mirror,1,0,1,21,1,4,4.1,4.5,4.3,4.6,4.8,2.75,Science,Asia
17,3,2018_9_26_11_40_19,2,23,8.53,2,1,21846,First Mover,Collaborative,0,1,Mirror,1,0,0,22,1,4,4,4,4.2,4,4.2,2.75,Business,Asia
17,10,2018_9_26_11_40_30,2,23,3.45,3,2,21661,Second Mover,Collaborative,0,1,Mirror,1,0,0,20,1,2.8,4.8,3.5,3.2,3,4.1,2.6666666666666665,Business,Europe
17,2,2018_9_26_11_40_30,3,23,7.12,6,2,22634,Second Mover,Collaborative,0,1,Mirror,1,0,0,24,0,4.3,3.7,4.2,3.7,3.6,5.3,3,Business,Asia
17,5,2018_9_26_11_40_18,3,23,6.74,1,1,13251,First Mover,Collaborative,0,1,Mirror,1,0,0,NA,1,5.3,4,4.3,4.1,4.5,5.1,2.25,Humanities,Europe
17,4,2018_9_26_11_40_9,4,23,1.68,1,2,18991,Second Mover,Collaborative,0,1,Mirror,1,0,0,21,1,4.3,4.2,4.8,4.6,5,5.1,2.5,Economics,Europe
17,7,2018_9_26_11_40_1,4,23,2.48,5,1,22548,First Mover,Collaborative,0,1,Mirror,1,0,0,22,1,2.8,3.8,5.4,4,4.3,4,2,Economics,Asia
17,6,2018_9_26_11_40_37,5,23,2.53,5,2,22687,Second Mover,Collaborative,0,1,Mirror,1,0,1,22,1,3.8,4.8,4.2,4.4,3.9,4.2,2.6666666666666665,Science,Asia
17,9,2018_9_26_11_40_25,5,23,7.83,5,1,21889,First Mover,Collaborative,0,1,Mirror,1,0,1,33,0,4.2,5.4,4.6,4.3,3.9,4.2,2.3333333333333335,Economics,Asia
17,1,2018_9_26_11_40_28,1,24,3.97,1,1,21139,First Mover,Collaborative,0,1,Mirror,1,0,0,19,0,4.7,4,4.3,4.5,4.7,5.2,2,Business,Asia
17,8,2018_9_26_11_40_41,1,24,5.81,6,2,20543,Second Mover,Collaborative,0,1,Mirror,1,0,0,21,1,4,4.1,4.5,4.3,4.6,4.8,2.75,Science,Asia
17,3,2018_9_26_11_40_49,2,24,6.52,4,1,21846,First Mover,Collaborative,0,1,Mirror,1,0,0,22,1,4,4,4,4.2,4,4.2,2.75,Business,Asia
17,10,2018_9_26_11_40_59,2,24,4.3,1,2,21661,Second Mover,Collaborative,0,1,Mirror,1,0,0,20,1,2.8,4.8,3.5,3.2,3,4.1,2.6666666666666665,Business,Europe
17,2,2018_9_26_11_41_2,3,24,9.23,1,2,22634,Second Mover,Collaborative,0,1,Mirror,1,0,0,24,0,4.3,3.7,4.2,3.7,3.6,5.3,3,Business,Asia
17,5,2018_9_26_11_40_48,3,24,5.93,4,1,13251,First Mover,Collaborative,0,1,Mirror,1,0,0,NA,1,5.3,4,4.3,4.1,4.5,5.1,2.25,Humanities,Europe
17,4,2018_9_26_11_40_41,4,24,1.58,4,2,18991,Second Mover,Collaborative,0,1,Mirror,1,0,1,21,1,4.3,4.2,4.8,4.6,5,5.1,2.5,Economics,Europe
17,7,2018_9_26_11_40_31,4,24,6.43,4,1,22548,First Mover,Collaborative,0,1,Mirror,1,0,1,22,1,2.8,3.8,5.4,4,4.3,4,2,Economics,Asia
17,6,2018_9_26_11_41_18,5,24,2.74,4,2,22687,Second Mover,Collaborative,0,1,Mirror,1,0,0,22,1,3.8,4.8,4.2,4.4,3.9,4.2,2.6666666666666665,Science,Asia
17,9,2018_9_26_11_40_58,5,24,6.93,3,1,21889,First Mover,Collaborative,0,1,Mirror,1,0,0,33,0,4.2,5.4,4.6,4.3,3.9,4.2,2.3333333333333335,Economics,Asia
17,1,2018_9_26_11_42_6,1,25,5.03,6,1,21139,First Mover,Collaborative,0,1,Mirror,1,0,1,19,0,4.7,4,4.3,4.5,4.7,5.2,2,Business,Asia
17,6,2018_9_26_11_42_24,1,25,3.09,6,2,22687,Second Mover,Collaborative,0,1,Mirror,1,0,1,22,1,3.8,4.8,4.2,4.4,3.9,4.2,2.6666666666666665,Science,Asia
17,3,2018_9_26_11_42_13,2,25,8.67,4,1,21846,First Mover,Collaborative,0,1,Mirror,1,0,0,22,1,4,4,4,4.2,4,4.2,2.75,Business,Asia
17,8,2018_9_26_11_42_19,2,25,1.37,6,2,20543,Second Mover,Collaborative,0,1,Mirror,1,0,0,21,1,4,4.1,4.5,4.3,4.6,4.8,2.75,Science,Asia
17,5,2018_9_26_11_42_28,3,25,7.72,2,1,13251,First Mover,Collaborative,0,1,Mirror,1,0,0,NA,1,5.3,4,4.3,4.1,4.5,5.1,2.25,Humanities,Europe
17,10,2018_9_26_11_42_37,3,25,3.53,6,2,21661,Second Mover,Collaborative,0,1,Mirror,1,0,0,20,1,2.8,4.8,3.5,3.2,3,4.1,2.6666666666666665,Business,Europe
17,2,2018_9_26_11_42_25,4,25,6.89,2,2,22634,Second Mover,Collaborative,0,1,Mirror,1,0,0,24,0,4.3,3.7,4.2,3.7,3.6,5.3,3,Business,Asia
17,7,2018_9_26_11_42_13,4,25,7.22,3,1,22548,First Mover,Collaborative,0,1,Mirror,1,0,0,22,1,2.8,3.8,5.4,4,4.3,4,2,Economics,Asia
17,4,2018_9_26_11_42_23,5,25,3.36,5,2,18991,Second Mover,Collaborative,0,1,Mirror,1,0,0,21,1,4.3,4.2,4.8,4.6,5,5.1,2.5,Economics,Europe
17,9,2018_9_26_11_42_14,5,25,6.91,4,1,21889,First Mover,Collaborative,0,1,Mirror,1,0,0,33,0,4.2,5.4,4.6,4.3,3.9,4.2,2.3333333333333335,Economics,Asia
17,1,2018_9_26_11_42_42,1,26,4.98,4,1,21139,First Mover,Collaborative,0,1,Mirror,1,0,0,19,0,4.7,4,4.3,4.5,4.7,5.2,2,Business,Asia
17,6,2018_9_26_11_42_57,1,26,4.21,2,2,22687,Second Mover,Collaborative,0,1,Mirror,1,0,0,22,1,3.8,4.8,4.2,4.4,3.9,4.2,2.6666666666666665,Science,Asia
17,3,2018_9_26_11_42_41,2,26,6.86,3,1,21846,First Mover,Collaborative,0,1,Mirror,1,0,1,22,1,4,4,4,4.2,4,4.2,2.75,Business,Asia
17,8,2018_9_26_11_42_49,2,26,1.49,3,2,20543,Second Mover,Collaborative,0,1,Mirror,1,0,1,21,1,4,4.1,4.5,4.3,4.6,4.8,2.75,Science,Asia
17,5,2018_9_26_11_43_4,3,26,5.66,3,1,13251,First Mover,Collaborative,0,1,Mirror,1,0,0,NA,1,5.3,4,4.3,4.1,4.5,5.1,2.25,Humanities,Europe
17,10,2018_9_26_11_43_13,3,26,2.62,6,2,21661,Second Mover,Collaborative,0,1,Mirror,1,0,0,20,1,2.8,4.8,3.5,3.2,3,4.1,2.6666666666666665,Business,Europe
17,2,2018_9_26_11_42_56,4,26,8.07,3,2,22634,Second Mover,Collaborative,0,1,Mirror,1,0,0,24,0,4.3,3.7,4.2,3.7,3.6,5.3,3,Business,Asia
17,7,2018_9_26_11_42_42,4,26,5.12,5,1,22548,First Mover,Collaborative,0,1,Mirror,1,0,0,22,1,2.8,3.8,5.4,4,4.3,4,2,Economics,Asia
17,4,2018_9_26_11_42_58,5,26,3.67,1,2,18991,Second Mover,Collaborative,0,1,Mirror,1,0,0,21,1,4.3,4.2,4.8,4.6,5,5.1,2.5,Economics,Europe
17,9,2018_9_26_11_42_45,5,26,7.97,5,1,21889,First Mover,Collaborative,0,1,Mirror,1,0,0,33,0,4.2,5.4,4.6,4.3,3.9,4.2,2.3333333333333335,Economics,Asia
17,1,2018_9_26_11_43_11,1,27,2.49,1,1,21139,First Mover,Collaborative,0,1,Mirror,1,0,0,19,0,4.7,4,4.3,4.5,4.7,5.2,2,Business,Asia
17,6,2018_9_26_11_43_27,1,27,11.08,5,2,22687,Second Mover,Collaborative,0,1,Mirror,1,0,0,22,1,3.8,4.8,4.2,4.4,3.9,4.2,2.6666666666666665,Science,Asia
17,3,2018_9_26_11_43_9,2,27,7.45,1,1,21846,First Mover,Collaborative,0,1,Mirror,1,0,0,22,1,4,4,4,4.2,4,4.2,2.75,Business,Asia
17,8,2018_9_26_11_43_30,2,27,8.47,6,2,20543,Second Mover,Collaborative,0,1,Mirror,1,0,0,21,1,4,4.1,4.5,4.3,4.6,4.8,2.75,Science,Asia
17,5,2018_9_26_11_43_33,3,27,5.2,4,1,13251,First Mover,Collaborative,0,1,Mirror,1,0,0,NA,1,5.3,4,4.3,4.1,4.5,5.1,2.25,Humanities,Europe
17,10,2018_9_26_11_43_50,3,27,3.98,2,2,21661,Second Mover,Collaborative,0,1,Mirror,1,0,0,20,1,2.8,4.8,3.5,3.2,3,4.1,2.6666666666666665,Business,Europe
17,2,2018_9_26_11_43_39,4,27,10.73,6,2,22634,Second Mover,Collaborative,0,1,Mirror,1,0,0,24,0,4.3,3.7,4.2,3.7,3.6,5.3,3,Business,Asia
17,7,2018_9_26_11_43_23,4,27,4.03,5,1,22548,First Mover,Collaborative,0,1,Mirror,1,0,0,22,1,2.8,3.8,5.4,4,4.3,4,2,Economics,Asia
17,4,2018_9_26_11_43_41,5,27,3.42,3,2,18991,Second Mover,Collaborative,0,1,Mirror,1,0,1,21,1,4.3,4.2,4.8,4.6,5,5.1,2.5,Economics,Europe
17,9,2018_9_26_11_43_31,5,27,16.06,3,1,21889,First Mover,Collaborative,0,1,Mirror,1,0,1,33,0,4.2,5.4,4.6,4.3,3.9,4.2,2.3333333333333335,Economics,Asia
17,1,2018_9_26_11_44_41,1,28,5.42,3,1,21139,First Mover,Collaborative,1,0,Mirror,1,0,0,19,0,4.7,4,4.3,4.5,4.7,5.2,2,Business,Asia
17,4,2018_9_26_11_45_4,1,28,4.88,2,2,18991,Second Mover,Collaborative,1,0,Mirror,1,0,0,21,1,4.3,4.2,4.8,4.6,5,5.1,2.5,Economics,Europe
17,3,2018_9_26_11_45_6,2,28,4.77,1,1,21846,First Mover,Collaborative,1,0,Mirror,1,0,0,22,1,4,4,4,4.2,4,4.2,2.75,Business,Asia
17,6,2018_9_26_11_45_16,2,28,3.75,2,2,22687,Second Mover,Collaborative,1,0,Mirror,1,0,0,22,1,3.8,4.8,4.2,4.4,3.9,4.2,2.6666666666666665,Science,Asia
17,5,2018_9_26_11_45_35,3,28,11.78,4,1,13251,First Mover,Collaborative,1,0,Mirror,1,0,0,NA,1,5.3,4,4.3,4.1,4.5,5.1,2.25,Humanities,Europe
17,8,2018_9_26_11_45_47,3,28,4.33,3,2,20543,Second Mover,Collaborative,1,0,Mirror,1,0,0,21,1,4,4.1,4.5,4.3,4.6,4.8,2.75,Science,Asia
17,7,2018_9_26_11_44_58,4,28,7.08,5,1,22548,First Mover,Collaborative,1,0,Mirror,1,0,0,22,1,2.8,3.8,5.4,4,4.3,4,2,Economics,Asia
17,10,2018_9_26_11_45_19,4,28,6.5,6,2,21661,Second Mover,Collaborative,1,0,Mirror,1,0,0,20,1,2.8,4.8,3.5,3.2,3,4.1,2.6666666666666665,Business,Europe
17,2,2018_9_26_11_45_22,5,28,8.74,3,2,22634,Second Mover,Collaborative,1,0,Mirror,1,0,1,24,0,4.3,3.7,4.2,3.7,3.6,5.3,3,Business,Asia
17,9,2018_9_26_11_45_5,5,28,6.33,3,1,21889,First Mover,Collaborative,1,0,Mirror,1,0,1,33,0,4.2,5.4,4.6,4.3,3.9,4.2,2.3333333333333335,Economics,Asia
17,1,2018_9_26_11_45_18,1,29,2.07,1,1,21139,First Mover,Collaborative,1,0,Mirror,1,0,1,19,0,4.7,4,4.3,4.5,4.7,5.2,2,Business,Asia
17,4,2018_9_26_11_45_30,1,29,6.41,1,2,18991,Second Mover,Collaborative,1,0,Mirror,1,0,1,21,1,4.3,4.2,4.8,4.6,5,5.1,2.5,Economics,Europe
17,3,2018_9_26_11_45_36,2,29,3.32,5,1,21846,First Mover,Collaborative,1,0,Mirror,1,0,1,22,1,4,4,4,4.2,4,4.2,2.75,Business,Asia
17,6,2018_9_26_11_45_49,2,29,6.48,5,2,22687,Second Mover,Collaborative,1,0,Mirror,1,0,1,22,1,3.8,4.8,4.2,4.4,3.9,4.2,2.6666666666666665,Science,Asia
